location_id,proportion_over_2_5k,observed
215,0.3723081501468287,
216,0.2198808835857357,
217,0.2855245347543137,
218,0.32044828848189305,
298,0.0424500587856669,
305,0.7347935764904568,
320,0.0,
349,0.03866055613041062,
351,0.15249571761796302,
354,0.9581658720657944,
361,0.9908565848235836,
367,0.0,
369,0.0,
374,0.0,
376,0.129629511291243,
380,0.0,
385,0.2930195217649669,
393,0.0,
396,0.0,
413,0.0,
416,0.0,
422,0.0408860440666833,
433,0.3687370129712426,
434,0.6097345972619275,
435,8.893127358088077e-05,
482,0.29245627885631825,
483,0.5483212129287889,
484,0.8001604958446679,
485,0.3926499213574185,
486,0.12403695244744642,
487,0.41482101607199995,
488,0.32342005418015296,
489,0.4801631373106312,
490,0.739365809254645,
491,0.28750869039219645,
492,0.8104450993254353,
493,0.3514272980209374,
494,0.5242186690764362,
495,0.2470020656380449,
496,0.6029717567338451,
497,0.23382859675054016,
498,0.2265294041507882,
499,0.3484225400306012,
500,0.2687767218230599,
501,0.3599826757971997,
502,0.26097127328423875,
503,0.3644686330178368,
504,0.2810042320371603,
505,0.3414204061027896,
506,0.47949672322312,
507,0.3030235831844158,
508,0.3926637917789779,
509,0.486333500821416,
510,0.3949289829768124,
511,0.2871129142780923,
512,0.3255744623046156,
513,0.3136819773042643,
514,0.876592192803692,
515,0.37081123142921824,
516,0.3362595197269047,
517,0.6883237234877659,
518,0.09210855885535246,
519,0.3259224863929251,
520,0.1948795357790462,
521,0.5755977067145129,
522,0.08101317676594723,
523,0.013796182125363364,
524,0.1955335439714599,
525,0.29572773251247997,
526,0.019652989660448195,
527,0.5874223084236637,
528,0.2704275924667856,
529,0.2225165030296688,
530,0.1513885332581548,
531,0.903631549243249,
532,0.222937269890474,
533,0.04775231709628721,
534,0.5274769648594559,
535,0.09920315526587507,
536,0.3311730134737598,
537,0.06209482975905298,
538,0.07187854150298405,
539,0.0711122884308558,
540,0.062495234660487224,
541,0.056947532296199525,
542,0.05099869784003573,
543,0.32167342056684656,
544,0.3403634595662996,
545,0.09090919183537087,
546,0.1203399576514786,
547,0.014916782567332962,
548,0.06567102901881404,
549,0.04472663698914783,
550,0.13505237098017214,
551,0.5729964248503197,
552,0.07642408102443338,
553,0.3750162062504887,
554,0.14700442845027115,
555,0.5601608720524506,
556,0.04397141840660212,
557,0.1177934161158075,
558,0.10304139613382428,
559,0.0610824454145297,
560,0.2513411302092767,
561,0.2393429476396813,
562,0.3638282196010099,
563,0.02123750682940025,
564,0.060324862085489574,
565,0.03199902521388937,
566,0.26957833385086144,
567,0.2791415883732753,
568,0.05361746456620211,
569,0.2105717878883099,
570,0.2519141027730881,
571,0.02511802622379862,
572,0.15042476423402198,
573,0.0377698920625991,
3539,0.16798460777007998,
4618,0.6696480593826923,
4619,0.7288963558921256,
4620,0.6407700756618252,
4621,0.592128929760948,
4622,0.7084076509011511,
4623,0.5748941306145574,
4624,0.963392109405783,
4625,0.6111191135793317,
4626,0.5428002749762866,
4636,0.4566364782270282,
4643,0.7346329601625134,
4644,0.8340764839776151,
4645,0.7180305311551318,
4646,0.5848171705838215,
4647,0.7553963104951902,
4648,0.7456274631475309,
4649,0.3755324256012679,
4650,0.6827027841244212,
4651,0.9740034000562212,
4652,0.5748708153685689,
4653,0.6055651252078454,
4654,0.4380949810178231,
4655,0.3765187239426632,
4656,0.7597952049057699,
4657,0.766405565107202,
4658,0.524859072806034,
4659,0.619712273163901,
4660,0.5946566395248271,
4661,0.8465177977420071,
4662,0.32258196160043057,
4663,0.5296462557334174,
4664,0.589875670834395,
4665,0.7947182276756231,
4666,0.5173060339927005,
4667,0.6015329055249461,
4668,0.7091863396454108,
4669,0.3960139597720301,
4670,0.7353410430080458,
4671,0.4912238108851735,
4672,0.4894260675947935,
4673,0.5977488661299899,
4674,0.4119729850250662,
4709,0.06698340016211647,
4710,0.28537128257910005,
4711,0.15928732447859648,
4712,0.12538477659669942,
4713,0.15769963612109414,
4714,0.18018257489144288,
4715,0.12814542269814352,
4716,0.1541147208928256,
4717,0.0692921094889815,
4718,0.4729374660099083,
4719,0.17734329745184835,
4720,0.9999063456893368,
4721,0.5503585284633925,
4722,0.27534999967874724,
4723,0.4288292631921639,
4724,0.2968010113551077,
4725,0.6234349164810301,
4726,0.40647153232447897,
4727,0.18755358014360698,
4728,0.08186339722428318,
4729,0.10232541845250236,
4730,0.005059044079926667,
4731,0.19314542992172576,
4732,0.2364385957100407,
4733,0.17086284474723515,
4734,0.0649715208594504,
4735,0.24531764209590426,
4736,0.11611216669904625,
4737,0.264944830892937,
4738,0.02947266353951034,
4739,0.17688338877613208,
4740,0.047614819042282465,
4741,0.03383354086385417,
4742,0.017061118630829847,
4749,0.6887664846135304,
4750,0.5198536509931087,
4751,0.6173659167651813,
4752,0.7023788304644649,
4753,0.7362576426228705,
4754,0.5491895196659143,
4755,0.566497888264997,
4756,0.8554489788102989,
4757,0.6376250726760634,
4758,0.6296096420059532,
4759,0.495312148313705,
4760,0.6066482962323828,
4761,0.5630593856036223,
4762,0.4852027406576228,
4763,0.5815597094979771,
4764,0.5706439232087491,
4765,0.5917948111007411,
4766,0.6817661950718961,
4767,0.4023278665542821,
4768,0.8312601558214211,
4769,0.5979243108248123,
4770,0.4918510154230862,
4771,0.5564962269700913,
4772,0.567804235363677,
4773,0.45662717976511896,
4774,0.5939467666873243,
4775,0.807703526485492,
4776,0.3782887838677772,
4841,0.2242982010701991,
4842,0.029649124264838917,
4843,0.08395123529652611,
4844,0.2303254734819153,
4846,0.1339847339951681,
4849,0.974820365566062,
4850,0.1457322986787728,
4851,0.332776560859339,
4852,0.28139683325168585,
4853,0.03882340116552658,
4854,0.1639684716554651,
4855,0.2020774436905532,
4856,0.2780004170713454,
4857,0.372427823502177,
4859,0.1634708236851258,
4860,0.360179608898151,
4861,0.19314992048293286,
4862,0.10705519506335014,
4863,0.14340164806928152,
4864,0.2068557079610169,
4865,0.1089532006705987,
4867,0.2125478374346886,
4868,0.16182099480508666,
4869,0.0431618127939689,
4870,0.294865998616362,
4871,0.3103563948934587,
4872,0.1378614557223696,
4873,0.2179316873172356,
4874,0.2379845733401707,
4875,0.34337463964961895,
4910,0.8414439692451559,
4920,0.19942970915860864,
4923,0.021676551520560763,
4926,0.004809791505143611,
4940,0.22490094375803035,
4944,0.6523515080372447,
25318,0.33190872269950866,
25319,0.12038664808751133,
25320,0.017828272060207002,
25321,0.6090591326098532,
25322,0.08004996978211816,
25323,0.0007740862985919222,
25324,0.164531512415698,
25325,0.13976658031793546,
25326,0.051251654066080635,
25327,0.07578877105977741,
25328,0.09768462202085293,
25329,0.2041168002236966,
25330,0.0613434241799421,
25331,0.20703317397874185,
25332,0.5484902307410844,
25333,0.18006071730013412,
25334,0.6570973654534118,
25335,0.0967264875233377,
25336,0.2371561981205645,
25337,0.4216083934859601,
25338,0.17400232579067546,
25339,0.05957646163027685,
25340,0.03970541583903992,
25341,0.24297151183382276,
25342,0.8085740306926571,
25343,0.16257561781850655,
25344,0.20627916179551206,
25345,0.485598243100733,
25346,0.0978619692344302,
25347,0.28328746123764464,
25348,0.3639360407420372,
25349,0.2852363163424552,
25350,0.13453084828112866,
25351,0.1915000849298199,
25352,0.1252130868882917,
25353,0.106906615897904,
25354,0.060225782466784214,
35424,0.4618076218279918,
35425,0.2559346054299515,
35426,0.151497770037149,
35427,0.44625408831200974,
35428,0.11431660101746162,
35429,0.1516589350913288,
35430,0.2233408017937416,
35431,0.25161765068433994,
35432,0.2842546775385071,
35433,0.297195694683089,
35434,0.7642506258768409,
35435,0.6852669580873729,
35436,0.9821975602012691,
35437,0.9323609256703458,
35438,0.216455379842726,
35439,0.17522004561035046,
35440,0.3607658965594189,
35441,0.1857175213034104,
35442,0.24992270635243335,
35443,0.2258245430001653,
35444,0.2660928888866459,
35445,0.451076144583648,
35446,0.7000799832711658,
35447,0.2204548560087265,
35448,0.3419891269772432,
35449,0.6881639348840095,
35450,0.9336890716942801,
35451,0.6470869971201004,
35452,0.5269319096748598,
35453,0.3275433689665921,
35454,0.25850956445121964,
35455,0.17326616602090922,
35456,0.2961970340230696,
35457,0.4590856157056088,
35458,0.2717146120466994,
35459,0.22172062711418744,
35460,0.30503138765848903,
35461,0.3567736449491101,
35462,0.3005357635995878,
35463,0.589423189290371,
35464,0.14262761358030768,
35465,0.3100790389406701,
35466,0.33192256818736465,
35467,0.2838621284773312,
35468,0.21705456015220187,
35469,0.256520227586256,
35470,0.675240121142921,
35494,0.490990632547653,
35495,0.20026733915939016,
35496,0.6016474268387938,
35497,0.5743572703997273,
35498,0.3618477471191168,
35499,0.3198982378263645,
35500,0.30541508800721284,
35501,0.319626707568213,
35502,0.4848092825415801,
35503,0.4523205587022645,
35504,0.2991967503819989,
35505,0.3984250844000379,
35506,0.6252564710643898,
35507,0.35083412128235303,
35508,0.31854418841904,
35509,0.66633052926174,
35510,0.7532885844291151,
35511,0.4192083317789879,
35512,0.3514377931383419,
35513,0.6771352105492895,
35514,0.5003055658287061,
35617,0.035849784982544486,
35618,0.020356305020514682,
35619,0.0293562326562795,
35620,0.08704870092462544,
35621,0.0,
35622,0.044417326438029606,
35623,0.32008965272213513,
35624,0.07066550593859527,
35625,0.1834831598052509,
35626,0.2686381098861469,
35627,0.09394375154119923,
35628,0.0185505135846605,
35629,0.3353264439290643,
35630,0.1611963751686567,
35631,0.09468348470424792,
35632,0.07591998669594,
35633,0.2487773091110467,
35634,0.023013204034981964,
35635,0.0704145584856257,
35636,0.08211284157217691,
35637,0.08964710561628139,
35638,0.07119072771750701,
35639,0.008394727891787959,
35640,0.15677433090564602,
35641,0.1232360557215308,
35642,0.0675069049848193,
35643,0.09484612352237308,
35644,0.940323979856631,
35645,0.0274460617526839,
35646,0.9342092959194496,
35647,0.2529404261531877,
35648,0.0201644789727951,
35649,0.0309549697060084,
35650,0.0206748720653686,
35651,0.0137256164364726,
35652,0.07913225611275379,
35653,0.0251357413854436,
35654,0.03724810104689588,
35655,0.0421274760812392,
35656,0.031172372600019694,
35657,0.0,
35658,0.1015949190700242,
35659,0.03749561636215348,
35660,0.2292219274050936,
35661,0.0656456732746868,
35662,0.0827977748723277,
35663,0.02160156292436204,
43858,0.5565040679817861,
43859,0.5555195753727891,
43860,0.4454333026685908,
43861,0.10027301799347896,
43862,0.2023623658129698,
43863,0.3003191120807357,
43864,0.2095649879939848,
43865,0.08876017496356145,
43866,0.6100938172490766,
43867,0.0892610459690564,
43868,0.5043957590421259,
43869,0.3598267715833327,
43870,0.13572019397431306,
43872,0.7625737271711373,
43873,0.241538207760153,
43874,0.6648540121481082,
43875,0.7861641337462041,
43877,0.6456092033147273,
43880,0.9904209024946466,
43881,0.256841198630162,
43882,0.814483378525379,
43883,0.8226535115898149,
43884,0.1170067354113478,
43885,0.6081019322574759,
43886,0.7916304437989305,
43887,0.8005443874724147,
43888,0.6124823087676361,
43890,0.7052327839486641,
43891,0.8743617882660321,
43892,0.5585672010101941,
43893,0.7740597256781776,
43894,0.4980303647626561,
43895,0.7533317134146217,
43896,0.657402174220598,
43898,0.6969573899729169,
43899,0.7107675944928146,
43900,0.4404275399595271,
43901,0.6844352099774389,
43902,0.8319584760908199,
43903,0.5974676263761831,
43904,0.8891605823712091,
43905,0.8167749681155438,
43906,0.8589491365740897,
43908,0.07637811710436758,
43909,0.01715630612069303,
43910,0.04614296808254528,
43911,0.1933131793570208,
43913,0.03235732330659462,
43916,0.7953075175577929,
43917,0.0272447478745587,
43918,0.10174624177643912,
43919,0.11307297820796755,
43920,0.03397414916863496,
43921,0.07788224972704214,
43922,0.07191019030078323,
43923,0.103857290452708,
43924,0.13486590498154044,
43926,0.04240285742826875,
43927,0.08393283572717529,
43928,0.10769181250352074,
43929,0.08505021005920475,
43930,0.10536751211966322,
43931,0.15651997365094542,
43932,0.03583479003662775,
43934,0.08762980620106497,
43935,0.045637374703811684,
43936,0.00961514666494121,
43937,0.08025906655009614,
43938,0.08259806719084489,
43939,0.044967108436282884,
43940,0.11152711748552532,
43941,0.11640856348277552,
43942,0.17701587650750158,
44533,0.3848441505267905,
44538,0.677286462731962,
44539,0.3253663196033816,
44540,0.8288261903739081,
44643,0.7036018549008209,
44644,0.413944534937419,
44645,0.759302849876407,
44646,0.883203335253246,
44647,0.7770741245563291,
44648,0.6246936000520324,
44649,0.4511523596948329,
44650,0.7328101525136785,
44651,0.8284809675708613,
44652,0.805766989007088,
44653,0.780938596544739,
44654,0.7677816613180581,
44655,0.518436461635767,
44656,0.8215058989030759,
44657,0.8348768393075099,
44658,0.538739433202407,
44659,0.7955649335229441,
44660,0.5855985226185106,
44661,0.4034197974944872,
44662,0.8149578767297239,
44663,0.7961913394228991,
44664,0.748576898091674,
44665,0.712010029928322,
44666,0.681582836657432,
44667,0.813736908306625,
44668,0.793545801043255,
44669,0.7251450163593032,
44670,0.6940838577664069,
44671,0.9417629484023882,
44672,0.7954350022562029,
44673,0.8647661415466011,
44674,0.7894477876078757,
44675,0.7860532147593929,
44676,0.930100081887659,
44677,0.9714402643790541,
44678,0.33707284823282946,
44679,0.41407010503775893,
44680,0.7409529803569046,
44681,0.7528335319939052,
44682,0.5623817690327789,
44683,0.499677663886531,
44684,0.814261624255567,
44685,0.6181639086942889,
44686,0.7583566078264377,
44687,0.8301675665100158,
44688,0.5291634866224552,
44689,0.6144517005729461,
44690,0.596089201593248,
44691,0.8972122440078019,
44692,0.5130077737698948,
44693,0.6119427968035297,
44694,0.5345249682221099,
44695,0.379444346000706,
44696,0.2699645223476,
44697,0.8528389877882402,
44698,0.4777918747638644,
44699,0.5825770686362081,
44700,0.9503258718460008,
44701,0.929842874613846,
44702,0.545919629409106,
44703,0.3187849952494207,
44704,0.7624967515245471,
44705,0.34185939401047344,
44706,0.557709779904788,
44707,0.551689768596374,
44708,0.8745817079352121,
44709,0.8959925631313429,
44710,0.6206810638183332,
44711,0.8098990952604039,
44712,0.8325649466664611,
44713,0.8847714638386941,
44714,0.9364469740075541,
44715,0.8875486737065669,
44716,0.6397878206941741,
44717,0.509343742436712,
44718,0.4754325898696934,
44719,0.6863394496159125,
44720,0.5806232135570211,
44721,0.457059228714178,
44722,0.7204924831070438,
44723,0.40438678082564705,
44724,0.9060298573463209,
44725,0.7342409090249471,
44726,0.949081043423012,
44727,0.9553406622244768,
44728,0.9999999999999972,
44729,0.9468871238296634,
44730,0.9868250265642262,
44731,0.8555200612784253,
44732,0.9382484170139912,
44733,0.960904054264514,
44734,0.9783506232873428,
44735,0.9937180104392538,
44736,0.8717618608666617,
44737,0.8739490519359251,
44738,0.9222847973603959,
44739,0.958882317445018,
44740,0.9639138327639559,
44741,0.9507453059103,
44742,0.935838432527443,
44743,0.9970393141270668,
44744,0.9776771518954742,
44745,0.9552023274142888,
44746,0.9990795648542844,
44747,0.9826589456833532,
44748,0.979960757588626,
44749,0.99686144936862,
44750,0.9981130967690062,
44751,0.9439977204451632,
44752,0.9876343149158844,
44753,0.9781783372010312,
44754,0.977966756279534,
44755,0.9943199955694224,
44756,0.9974565594236844,
44757,1.0,
44758,0.9972246399696484,
44759,0.61664456854974,
44760,0.444255217201128,
44761,0.5589712672578576,
44762,0.5733499520563063,
44763,0.4837987876586326,
44764,0.5891445929969613,
44765,0.6895932930458512,
44766,0.5794490867892471,
44767,0.5480453409286651,
44768,0.8848149261433327,
44769,0.5792331447112677,
44770,0.888780656080868,
44771,0.8359773290514009,
44772,0.5109762885019095,
44773,0.94188479862173,
44774,0.478004676100688,
44775,0.7617977476675629,
44776,0.9552307726770576,
44777,0.9245437860088088,
44778,0.697020933225559,
44779,0.3168647045575255,
44780,0.3900692627682469,
44781,0.603609660688368,
44782,0.39074073589447145,
44783,0.7990988278958722,
44784,0.6312172875238173,
44785,0.510281692500077,
44786,0.39140715555599503,
44787,0.8052052790790352,
44788,0.793334312764274,
44789,0.928473460387151,
44790,0.8950150741855429,
44791,0.2914301484752657,
44792,0.8698596607339131,
44793,0.16267578474287706,
44794,0.3661529282436295,
44795,0.051496288165462006,
44796,0.935626683441244,
44797,0.17389574185077922,
44798,0.0969636855636484,
44799,0.09885695604055228,
44800,0.06925671817785853,
44850,0.3881418892112811,
44851,0.3881418892112811,
44852,0.1192954031817494,
44853,0.0009404312068513096,
44854,0.0825152724411452,
44855,0.07233418615510469,
44856,0.01782111419783873,
44857,0.0170084987018631,
44858,0.08543369338281652,
44859,0.25192469202514645,
44860,0.10965510466168174,
44861,0.9340052366905662,
44862,0.5463533368467408,
44864,0.6534088314838209,
44865,0.18401972484250065,
44866,0.30947230288643,
44867,0.08358399346696571,
44868,0.004369916887726265,
44869,0.007935752199706764,
44870,0.11388809935873885,
44871,0.09638646372813066,
44872,0.13618532124102353,
44873,0.14797398588055666,
44874,0.00010261051830404176,
44875,0.0560072949088512,
44876,0.2308678147448361,
44877,0.03684545495007741,
44878,0.160115789917746,
44879,0.0741181479041831,
44880,0.3412658193788265,
44881,9.804174498384127e-06,
44882,0.11557331192508867,
44883,0.10370763779443501,
44884,0.13186096946426698,
44885,0.0439166814200565,
44886,0.10125270821109802,
44887,0.05695406654082641,
44888,0.08562096688783,
44889,0.3058828066274004,
44890,0.001506121839002626,
44891,0.09159640023972432,
44892,0.8184846309676461,
44893,0.2654016584762946,
44894,0.0226220740118408,
44903,0.14551847416628946,
44904,0.3095007690687303,
44905,0.2715875238481712,
44906,0.2922192106032983,
44907,0.3799046735859485,
44908,0.1859577556463197,
44909,0.28724159798008264,
44910,0.2588085586372975,
44911,0.2526847358853165,
44912,0.40626859991994796,
44913,0.3789959853015029,
44914,0.3081388213713829,
44915,0.3310506983079806,
44916,0.3694979297566451,
44917,0.2694429220607927,
44918,0.26668294842338464,
44919,0.4871568883694498,
44920,0.9838662677572736,
44921,0.2862512035853576,
44922,0.1619213513452428,
44923,0.26830434354588795,
44924,0.27351026580584964,
44925,0.3689760154242097,
44926,0.34944328562988114,
44927,0.14860746446119485,
44928,0.3235495678712178,
44929,0.2495144797833772,
44930,0.2611011217593339,
44931,0.8911213335654355,
44932,0.14822143373000912,
44933,0.15224701542653704,
44934,0.2563608666244945,
44935,0.16361117980017045,
44936,0.3984181526572007,
44937,0.3541683986894804,
44938,0.3688545220712567,
44939,0.10639574844598512,
44940,0.3512661824672049,
44941,0.05947734170021394,
44942,0.3176215180884837,
44943,0.3136165959320413,
44944,0.38871090022694216,
44945,0.056004070123102836,
44946,0.25153822021987804,
44947,0.2771224912636851,
44948,0.3675745032082453,
44949,0.16885999517811506,
44950,0.3457730096801239,
44951,0.4301137453201445,
44952,0.3762578920784565,
44953,0.1590487697120283,
44954,0.19734172250378093,
44955,0.38054418954273983,
44956,0.2502395214988141,
44957,0.3161938620461914,
44958,0.4872084435508016,
44959,0.2928588938858807,
44960,0.2960567012246257,
44961,0.2010002274364973,
44962,0.2789321048190835,
44963,0.00199748147663825,
44964,0.0035036919374148673,
44965,0.3052804665354846,
44966,0.3464142274613752,
44967,0.08666366610264108,
44968,0.2429213422323679,
44969,0.11998056546485986,
44970,0.19489525831255056,
44971,0.23884981371047026,
44972,0.07592849471388151,
44973,0.3393514438449282,
44974,0.2539372078171592,
44975,0.2749955207832259,
44976,0.44893351767613376,
44977,0.3792325578729936,
44978,0.3937723562361721,
44979,0.06464460817114281,
44980,0.3106957231589027,
44981,0.3290820490512052,
44982,0.3648426460798353,
44983,0.20355676857940488,
44984,0.18889829720575785,
44985,0.1822290867218515,
44986,0.13799525160144366,
44987,0.10948036267960508,
50559,0.3442074442989589,
53432,0.003142322351593647,
53533,0.0,
53534,0.011094111550633648,
53535,0.5315105147521476,
53536,0.05379221770006993,
53537,0.0,
53538,0.089227486039204,
53539,0.2970007583696473,
53540,0.1913064400834852,
53541,0.15891037021389787,
53542,0.3024172625521231,
53543,0.1244729467016272,
53544,0.1363517265407628,
53545,0.13396903466441634,
53546,0.0256718503307253,
53547,0.18815028551134602,
53548,0.5676622732465052,
53549,0.4383397441934053,
53550,0.2506221900038096,
53551,0.5624317346414306,
53552,0.7482301538145865,
53553,0.2530533708496054,
53554,0.0871226285587359,
53555,0.8624727768577329,
53556,0.859477172764531,
53557,0.78092919628777,
53558,0.4158892167319035,
53559,0.32803699925609897,
53560,0.08119842412309954,
53561,0.13113577254277795,
53562,0.0702645000298721,
53563,0.14456565153452303,
53564,0.1049074413206492,
53565,0.1033026691926624,
53566,0.2433601921110449,
53567,0.1949657147634176,
53568,0.362920933318236,
53569,0.1279377195678023,
53570,0.2704794483173821,
53571,0.1835327241836641,
53572,0.1913907852478057,
53573,0.1237988594152798,
53574,0.3175607461560389,
53575,0.2604349065358854,
53576,0.0317428223740847,
53577,0.2257071008704308,
53578,0.606746179434198,
53579,0.1176761066901971,
53580,0.0507737982011445,
53581,0.0602001291375496,
53582,0.1009739317471444,
53583,0.2095189295157386,
53584,0.14925366070901902,
53585,0.267608604648768,
53586,0.2404251476529023,
53587,0.11500329756607408,
53588,0.1419364266203949,
53589,0.4082909164064426,
53590,0.2841353877987536,
53591,0.0896040451550194,
53592,0.2883558249577022,
53593,0.5444657821809384,
53594,0.1770310984984096,
53595,0.1637562890299496,
53596,0.1419609181381314,
53597,0.602328454040714,
53598,0.044628715569329,
53599,0.31591444401723595,
53600,0.3348359469989969,
53601,0.11596925424102142,
53602,0.12839099241017002,
53603,0.0999140635573389,
53604,0.3357552744353673,
53605,0.09753936797455906,
53606,0.17306921911362427,
53607,0.2360431059533403,
53608,0.262316632429261,
53609,0.3473753585491925,
53610,0.4392063054989975,
53611,0.2987207690024122,
53612,0.4309345834294364,
53613,0.4061149490644496,
53614,0.9988267884540644,
53615,0.09178690739641794,
53616,0.1034300252012248,
53617,0.016752760831162585,
53618,0.7278418875148577,
53619,0.2557241406329494,
53620,0.311209678993091,
53621,0.4272864141454528,
53660,0.323263820052961,
53661,0.24366788261201655,
53662,0.3060496990885737,
53663,0.18304159898243916,
53664,0.13535535576266228,
53665,0.20009967071997334,
53666,0.3765850853548689,
53667,0.10129568356896644,
53668,0.14646383478775846,
53669,0.2489152528589337,
53670,0.33150639171044005,
53671,0.3142316232299162,
53672,0.1521853523991954,
53673,0.2256766476659936,
53674,0.1955935177212801,
53675,0.2610473989276729,
60132,0.0,
60133,0.0,
60134,0.0,
60135,0.0,
60136,0.81986091909765,
60137,0.0,
60357,0.4791336620859726,
60358,0.4352796259977331,
60359,0.4325146029113869,
60360,0.3148206459544931,
60361,0.7986648378676465,
60362,0.24713663015910586,
60363,0.4910516604325138,
60364,0.4442377080688135,
60365,0.4620688305857865,
60366,0.3218065175315527,
60367,0.3891814849722717,
60368,0.6641759543457391,
60369,0.8157244154956241,
60370,0.4668341619333158,
60371,0.5285270600321296,
60372,0.3484350039471946,
60373,0.8863502950032036,
60374,0.6526359399830334,
60376,0.48292970358620896,
60377,0.20248127801978666,
60378,0.24451990923260036,
60379,0.9297255580859042,
60380,0.15750002688546658,
60381,0.6199143071454221,
60382,0.8145142023825285,
60383,0.2595476275727336,
60384,0.11885667192612613,
60385,0.1021966609816604,
60386,0.35582531982174626,
60387,0.12686040621914266,
60388,0.0426914274363177,
60389,0.11740792315467605,
60390,0.21160284743455676,
60391,0.21309646289041007,
60392,0.09021956675230801,
60886,0.39713015266674506,
60887,0.15994149339078606,
60892,0.2548384786263631,
60893,0.2548384786263631,
60896,0.2548384786263631,
