location_id,lri_mortality,observed
150,3.2675354479732137,1
151,1.99952959740208,1
152,2.6279858725483294,1
153,1.6985330966347505,1
154,1.3302413646947648,1
155,1.4461620672944488,1
156,4.150525580333978,1
157,2.362538985988539,1
158,2.4557033893649303,1
159,2.4557033893649303,1
160,3.3419645160089124,1
161,1.7636205882491225,1
162,1.943192024631284,1
163,2.5987541771035887,1
164,2.442861261479335,1
165,1.7385136634364908,1
166,6.422504295613708,1
167,7.851209570003176,1
168,6.486511584231748,1
169,10.092028988812595,1
170,6.859189951805727,1
171,8.263077641352465,1
172,6.12442698608507,1
173,5.923470097501168,1
174,6.579935617835478,1
175,7.92551087394047,1
176,6.152933602414385,1
177,6.362726315478712,1
178,10.92699042834969,1
179,6.097829389175932,1
180,7.018979274246668,1
181,6.856378862099725,1
182,6.436951170667322,1
183,1.512699809997184,1
184,6.9720102304381975,1
185,5.960261447128043,1
186,6.588331674421963,1
187,8.787083027436728,1
189,6.017994258204753,1
190,6.310405765535867,1
191,6.4750779214127805,1
192,5.946880394104992,1
193,8.022140700415122,1
194,9.598063425850055,1
195,7.457479016333673,1
196,5.0425116232577665,1
197,7.185493214379218,1
198,10.793929501168511,1
199,6.1343985362892095,1
200,7.202330061153581,1
201,8.022773117463924,1
202,7.299361296200483,1
203,5.4080253876309285,1
204,8.802823320908908,1
205,7.472835846568043,1
206,8.948984188214638,1
207,7.397257444055498,1
208,9.664529330701662,1
209,10.430450687717057,1
210,6.2806620315180055,1
211,3.5261720076961103,1
212,6.018544055510044,1
213,7.646770577739862,1
214,4.886755478953315,1
215,8.569855049765222,1
216,5.437695819570896,1
217,8.042399123912395,1
218,8.071471860076489,1
298,2.190478315570796,1
305,1.0221634530213584,1
320,3.5019314507635224,1
349,2.0245698493154274,1
351,1.3216823336639634,1
354,2.248297005835736,1
361,1.111251115075979,1
367,1.5876678482794466,1
369,5.0005494150928245,1
374,3.024757618361718,1
376,2.275706542892245,1
380,8.986965648850633,1
385,1.2635455550245018,1
393,3.179174521232087,1
396,0.7417477362083874,1
413,3.0534071509200222,1
416,4.064308748048943,1
422,1.3252224596206406,1
433,2.5216866366095467,1
434,2.085846475788192,1
435,5.886333787562619,1
482,4.188454294285256,1
483,8.59372105926066,1
484,5.35871213879538,1
485,4.925618248107652,1
486,6.285058859723718,1
487,5.523546384194274,1
488,6.888251588882862,1
489,5.2669119571749405,1
490,2.4127077078447794,1
491,0.6682717893545469,1
492,0.7350325200638522,1
493,0.8210985156770673,1
494,0.9083797180327065,1
495,0.8617342852662251,1
496,1.0463803766652329,1
497,1.89256555348002,1
498,2.531523031591637,1
499,1.5662239103318605,1
500,0.9110010480011757,1
501,0.8667208180242731,1
502,0.5473153359504225,1
503,0.7236619911940938,1
504,0.9990751388938875,1
505,0.868178996352282,1
506,0.5924019770397705,1
507,1.1911606722196244,1
508,1.0368415445853298,1
509,0.9786449829251682,1
510,1.1960771929995144,1
511,1.3813552394137014,1
512,0.6771042595993189,1
513,0.5388397851034158,1
514,0.4076148651085265,1
515,1.028471817890556,1
516,1.0733676586763794,1
517,1.1700598337063512,1
518,2.5919084640459524,1
519,2.0017480854033383,1
520,1.6097266020831795,1
521,1.0704746079100391,1
522,1.9419058613919409,1
523,1.4985502708039282,1
524,0.9375660998489936,1
525,0.8303158818907278,1
526,1.4798946722344897,1
527,0.9665221759984708,1
528,0.9430245613563896,1
529,0.9410341817543718,1
530,0.9946349977235152,1
531,0.9785619273308276,1
532,0.6782453465640703,1
533,1.353973364617015,1
534,1.2041351958416164,1
535,0.9754614093560441,1
536,1.1423503299923023,1
537,1.1128742197561254,1
538,0.9924896385483116,1
539,1.2181730813608966,1
540,1.5137874841244257,1
541,1.3094319488936101,1
542,1.0737801120313133,1
543,1.1905921360082037,1
544,1.1824281884790795,1
545,1.049282962466409,1
546,0.7806855461138096,1
547,1.6378500681412975,1
548,1.2430968973128966,1
549,1.0412904538911134,1
550,1.0116178599636112,1
551,1.4127327276437938,1
552,0.9820156703438468,1
553,0.9078457310185644,1
554,1.0258541075022274,1
555,1.1467576926586045,1
556,1.3579274692454424,1
557,0.9783131938209492,1
558,1.1679386026146363,1
559,1.2117431027691,1
560,0.7369927701535276,1
561,1.0883673707389214,1
562,0.921334424202182,1
563,1.201084415726479,1
564,1.0862054068500555,1
565,1.534794191923147,1
566,1.0731367352778234,1
567,1.2633415276363007,1
568,0.7525788472435306,1
569,1.199702549200674,1
570,0.7508630983464664,1
571,1.3783129024981464,1
572,1.0012345935833105,1
573,1.2174302826510774,1
4618,2.559267244977297,1
4619,2.5610637058889587,1
4620,2.3392344774213503,1
4621,2.279860730557292,1
4622,2.260176788448085,1
4623,2.1759359832999183,1
4624,2.1421521843366795,1
4625,2.173605796923232,1
4626,2.1176939656731144,1
4636,2.685212158628409,1
4643,1.1379398283342117,1
4644,1.8939860504515031,1
4645,1.6120875877946443,1
4646,1.1056415820748668,1
4647,1.3090137789877945,1
4648,1.4095913376520994,1
4649,1.6751839920023552,1
4650,2.0387666340189408,1
4651,1.9081294151955068,1
4652,1.0608662015770831,1
4653,1.5589983659501088,1
4654,1.104364782042425,1
4655,1.058562884878035,1
4656,2.134593884982228,1
4657,1.6456003847954124,1
4658,1.067418438344268,1
4659,1.2275001014658788,1
4660,1.2092024559154,1
4661,1.8895503974332881,1
4662,1.0991497396146113,1
4663,1.4444439517939855,1
4664,1.8143273055537603,1
4665,1.4209408833224448,1
4666,1.4007699212676854,1
4667,1.2641926484719967,1
4668,1.83497901003744,1
4669,0.940713362211148,1
4670,1.1033284520642723,1
4671,1.3222628484951258,1
4672,1.069913340129658,1
4673,1.974311849689,1
4674,1.4759582519511083,1
4709,2.3242132343912325,1
4710,1.9908246160219483,1
4711,1.9040357949021882,1
4712,2.1844735558161927,1
4713,2.2863117590218045,1
4714,1.9703541078499367,1
4715,2.2729706760388515,1
4716,1.9623645657397104,1
4717,2.230823276938991,1
4718,1.9634265303903005,1
4719,1.1032045991448411,1
4720,1.7960355213787065,1
4721,1.6143505067916435,1
4722,1.7937292560270557,1
4723,1.8647386600414024,1
4724,1.9546787212327712,1
4725,2.09948815152839,1
4726,1.3975532271193911,1
4727,2.4506857884726307,1
4728,2.3331907019977844,1
4729,2.1046683773315045,1
4730,1.4317628345039162,1
4731,3.280510593133129,1
4732,2.2749283234062574,1
4733,1.7219618180202545,1
4734,4.872154931942281,1
4735,2.271479912291241,1
4736,2.2588357020955296,1
4737,1.4632119694060357,1
4738,2.4384225924692946,1
4739,2.373880794312488,1
4740,2.568611763284056,1
4741,2.32835999141217,1
4742,2.3847516354996183,1
4749,2.2663596900835192,1
4750,3.107500239800759,1
4751,2.7692437085868566,1
4752,2.581062104394928,1
4753,2.700241686329748,1
4754,1.9357378069669882,1
4755,3.447712238022812,1
4756,3.3998252708102914,1
4757,2.6803022257236546,1
4758,3.071331037476862,1
4759,2.688570788197462,1
4760,2.915388293924363,1
4761,2.9181318478422837,1
4762,2.2906777138773187,1
4763,2.7186177914396104,1
4764,2.5295822987175125,1
4765,2.9502878904749887,1
4766,2.613298374838097,1
4767,2.0792969821629934,1
4768,4.0580578832066765,1
4769,2.4434465025435,1
4770,2.5671582073678265,1
4771,3.39367375653083,1
4772,2.667843637632385,1
4773,2.5346942054828108,1
4774,2.367401223339145,1
4775,4.0559390406689015,1
4776,1.8488472652888603,1
4841,1.9115940124032007,1
4842,2.8293574115781825,1
4843,3.3209527164205133,1
4844,2.121626132665332,1
4846,3.9129859284150217,1
4849,1.760314824134714,1
4850,2.0700176341835648,1
4851,2.4867945078110973,1
4852,1.974271181628077,1
4853,2.2347800137930443,1
4854,2.6764100295239466,1
4855,2.2509874116536888,1
4856,1.7504682505447062,1
4857,1.1456338418810532,1
4859,3.169997864301877,1
4860,2.25000958797574,1
4861,3.1785641430530824,1
4862,3.74790716902735,1
4863,3.484616772581884,1
4864,3.445113739498188,1
4865,3.2948386515074364,1
4867,1.7133562417804007,1
4868,3.506040330399512,1
4869,4.4193538470330695,1
4870,2.3616881887075447,1
4871,2.0774540073919128,1
4872,3.1560730071068765,1
4873,4.386613089367944,1
4874,4.2480612571319485,1
4875,1.856215592323672,1
4910,1.364655674492201,1
4911,1.1695081236812743,1
4912,1.418144807787975,1
4913,1.4662442174440735,1
4914,1.3708674767688245,1
4915,1.402874079075126,1
4916,1.3074066418351362,1
4917,1.4859656023134211,1
4918,1.470269596001475,1
4919,1.5718292381063643,1
4920,1.3357719793666882,1
4921,1.265016324632685,1
4922,1.2567000282162974,1
4923,1.2890691163849166,1
4926,1.3709964080096233,1
4927,1.2473647555807057,1
4928,1.6035968471283142,1
4940,0.8671001877898051,1
4944,0.8156091139177466,1
25318,4.22165142608117,1
25319,5.238378900324892,1
25320,4.423617944222213,1
25321,4.296548358473801,1
25322,5.755256010941378,1
25323,4.726472389376501,1
25324,4.9702988982717065,1
25325,4.950791714574605,1
25326,8.379804684553756,1
25327,4.479394347291357,1
25328,4.9461810959466845,1
25329,4.31273278199781,1
25330,4.277636316365756,1
25331,4.6225163618979215,1
25332,4.265356629009776,1
25333,5.547542382925012,1
25334,4.022085132045349,1
25335,6.157929649605258,1
25336,4.9729643124747245,1
25337,5.529743198796844,1
25338,5.505842586562972,1
25339,5.5610127604522255,1
25340,4.729889362846833,1
25341,4.704787523249761,1
25342,3.8375426734168463,1
25343,4.956178127545897,1
25344,5.210639110005731,1
25345,4.461066732233487,1
25346,4.566367869356376,1
25347,4.215457957367509,1
25348,4.141965351834038,1
25349,4.875148575134883,1
25350,4.386279490051169,1
25351,6.098976217048957,1
25352,5.4398925071329405,1
25353,5.614801604884913,1
25354,6.032613813486496,1
35424,1.7374767227552632,1
35425,2.194190605853203,1
35426,1.9069918460068318,1
35427,1.5437129980503508,1
35428,2.20237482120176,1
35429,1.6296980772473948,1
35430,1.7246005252947394,1
35431,2.063783181405453,1
35432,1.962521604865349,1
35433,1.9675490814948096,1
35434,2.128331768315479,1
35435,2.002980796752055,1
35436,1.683893138120296,1
35437,1.6359791180211685,1
35438,1.5818207331123628,1
35439,1.759707197261113,1
35440,1.7626006860517096,1
35441,1.674175160245118,1
35442,1.6224007850699371,1
35443,1.3872844350534221,1
35444,1.7752760480610676,1
35445,1.619308894125988,1
35446,1.7550766359451508,1
35447,1.8003789116011846,1
35448,1.5651522351278058,1
35449,1.575695231433779,1
35450,2.147112307477792,1
35451,1.7049726993722392,1
35452,1.8500828431093603,1
35453,2.170677615777107,1
35454,1.6442120208913218,1
35455,1.558279005814588,1
35456,1.8465102114069347,1
35457,1.6930256636330918,1
35458,2.1268961371191915,1
35459,2.0460654435732444,1
35460,1.6137124778635352,1
35461,1.8520232483360144,1
35462,1.9344888622229361,1
35463,1.9270547012248749,1
35464,1.8864388864274544,1
35465,1.8951672886011968,1
35466,1.683511860984576,1
35467,1.6920001017348234,1
35468,1.8804791140031785,1
35469,1.9605866226508184,1
35470,1.6737640067069064,1
35494,0.6889351899490896,1
35495,0.6486299772466897,1
35496,0.5356413150265422,1
35497,0.5997110750843732,1
35498,0.6800102501875801,1
35499,0.503007500043112,1
35500,0.6310805996186573,1
35501,0.6899985847490923,1
35502,0.5687734363424222,1
35503,0.5260667297348166,1
35504,0.5131187408083662,1
35505,0.5211429287883612,1
35506,0.4916472340161564,1
35507,0.4258349495518091,1
35508,0.4005557385144477,1
35509,0.3700580951710964,1
35510,0.395728752882974,1
35511,0.38330877226623067,1
35512,0.37618240055360985,1
35513,0.3980458338832472,1
35514,0.5162353441627253,1
35617,7.773414607113294,1
35618,5.970887806555908,1
35619,6.12030173586577,1
35620,6.32445670562202,1
35621,7.683515776046227,1
35622,6.143718037135542,1
35623,9.292741977251683,1
35624,6.417806384907987,1
35625,7.702325016021629,1
35626,6.820261861700527,1
35627,6.005639048127778,1
35628,6.635370878198594,1
35629,7.1640654863949065,1
35630,6.627093237984602,1
35631,6.389574070755109,1
35632,7.793040641148242,1
35633,8.195305088262646,1
35634,6.8369792402893825,1
35635,7.899547029872656,1
35636,6.678341078139478,1
35637,6.529137656486371,1
35638,6.2289021327824585,1
35639,6.406057504160489,1
35640,10.112388305022376,1
35641,7.175567810989734,1
35642,6.314855661667643,1
35643,7.202979340589532,1
35644,6.3178326297396845,1
35645,6.527725215973312,1
35646,8.16819262843558,1
35647,6.004525142001891,1
35648,7.023975951263123,1
35649,8.270190588762064,1
35650,10.0193078985782,1
35651,8.579568246732643,1
35652,7.0651411366981876,1
35653,8.190915598252474,1
35654,6.3128747612423215,1
35655,7.374690386245475,1
35656,10.274659583183187,1
35657,7.731776518444217,1
35658,6.425386115961447,1
35659,8.332724522975175,1
35660,6.086515539010104,1
35661,7.286307996758968,1
35662,9.150954882252488,1
35663,7.50438614523494,1
43872,1.4938312403242644,1
43873,1.9629351790016,1
43874,2.1213162205010234,1
43875,2.3477047703268736,1
43877,2.131323883407966,1
43880,1.7601774556359198,1
43881,1.869787631695276,1
43882,2.4308404253583187,1
43883,1.7147264431873417,1
43884,1.3391341793839593,1
43885,2.13935251915226,1
43886,2.0040638217327764,1
43887,1.5153346579223022,1
43888,1.1363596238421454,1
43890,2.519202681730423,1
43891,1.7941104839868438,1
43892,3.369728714747073,1
43893,2.6453675636126466,1
43894,2.4498327059763176,1
43895,3.278207131867344,1
43896,2.708052121242744,1
43898,1.6003029173329844,1
43899,3.0100480372125844,1
43900,3.616187753039669,1
43901,1.7833356951402433,1
43902,1.6357961214809391,1
43903,2.5890802494547147,1
43904,2.7894004893576065,1
43905,3.457993168733718,1
43906,1.3691474297473043,1
43908,2.058549413237788,1
43909,2.9415732296081885,1
43910,3.583652326093365,1
43911,2.0954660238913463,1
43913,4.493685114726918,1
43916,1.7716053973773576,1
43917,2.3215888355161507,1
43918,2.6440843626039774,1
43919,2.1190973629508623,1
43920,2.316200001161735,1
43921,2.9214994350015564,1
43922,2.327323852254953,1
43923,1.890503228058948,1
43924,1.1562072143310904,1
43926,3.4367095005791466,1
43927,2.553928224195047,1
43928,3.080233862016331,1
43929,4.056899127081008,1
43930,4.585818884896998,1
43931,3.5248217794950443,1
43932,3.4109093979647422,1
43934,1.7953311079179772,1
43935,3.6887181158870352,1
43936,4.610947597292332,1
43937,3.0796488424456943,1
43938,2.3114910160825057,1
43939,3.386507983666508,1
43940,4.809561943433842,1
43941,4.541888483608044,1
43942,2.2203501469961417,1
44538,1.8243198956295141,1
44539,2.2134348619873063,1
44540,1.700139217121256,1
44643,2.4413052925514918,1
44644,2.2949502640726847,1
44645,2.7113872713323017,1
44646,2.5057711533770566,1
44647,2.4416843980076908,1
44648,2.752323730242216,1
44649,2.4626548240771013,1
44650,2.5377570360518362,1
44651,3.224955281596863,1
44652,2.475920450970149,1
44653,2.779314975521132,1
44654,2.90210803010435,1
44655,2.1346138208422167,1
44656,1.964142650646896,1
44657,1.8672034779202544,1
44658,2.168850468900972,1
44659,2.379706892980076,1
44660,2.737345953476233,1
44661,2.091678346764636,1
44662,2.9183312246847266,1
44663,2.545870490803061,1
44664,2.3656611335021887,1
44665,3.19118923783656,1
44666,2.8681033536798166,1
44667,2.4581928596907683,1
44668,2.78413439057064,1
44669,2.999028652138129,1
44670,2.9380818252291063,1
44671,3.0773378788278425,1
44672,2.4417070044528653,1
44673,2.7415735478991365,1
44674,2.7167905566491,1
44675,3.0203961285613787,1
44676,3.3881526567735407,1
44677,2.6803292974163253,1
44678,2.000824471281728,1
44679,2.080328198571204,1
44680,2.078144033240096,1
44681,2.429004709670476,1
44682,2.4062355882560955,1
44683,2.138486924115764,1
44684,2.476367499055164,1
44685,2.4077271568015988,1
44686,2.180741599425688,1
44687,1.9942592270918045,1
44688,2.6639087920288027,1
44689,3.155813798036685,1
44690,2.7785371232689555,1
44691,2.9772575227098184,1
44692,2.5755092115419127,1
44693,2.50600629048859,1
44694,2.0783502190783576,1
44695,2.13443131556049,1
44696,1.6851153007073436,1
44697,2.42308743406559,1
44698,2.341801595259046,1
44699,2.2744613324470406,1
44700,2.398123801058559,1
44701,2.6015013906664404,1
44702,2.179356433577772,1
44703,1.8023369555330528,1
44704,1.9324058837637457,1
44705,1.9217057249420089,1
44706,2.34281886621573,1
44707,2.302263641412535,1
44708,2.1658772756674405,1
44709,2.184194559000772,1
44710,2.30659684823364,1
44711,2.6194421513823247,1
44712,2.1548650183441715,1
44713,2.4577010490748616,1
44714,2.464913323630905,1
44715,2.492476365993622,1
44716,2.1925931661011013,1
44717,1.9866978759453369,1
44718,2.0473167618107517,1
44719,2.466481089092936,1
44720,2.256615588386015,1
44721,1.8156720486894449,1
44722,2.2047775421506453,1
44723,1.9716812342881644,1
44724,2.6374922331554544,1
44725,2.470773031417665,1
44726,2.5302690168075253,1
44727,1.7820889432708076,1
44728,1.8061895536696653,1
44729,1.9744316423993784,1
44730,1.8343760809395253,1
44731,1.80370138426554,1
44732,1.7865872031874854,1
44733,2.1635765117081256,1
44734,1.931590603182699,1
44735,1.9915107726240744,1
44736,2.192416376289829,1
44737,2.2412862346484403,1
44738,2.006378559520043,1
44739,2.157481234558252,1
44740,1.734183629688358,1
44741,2.123117654747516,1
44742,2.413758460887645,1
44743,2.0280335519561774,1
44744,2.266452120312032,1
44745,2.172130139896256,1
44746,2.166482397244026,1
44747,2.5848505202677643,1
44748,2.1389401678160413,1
44749,2.133160214842896,1
44750,2.8397528670814016,1
44751,2.129423141127451,1
44752,2.226919056911953,1
44753,2.4110295350539994,1
44754,2.9808752769450564,1
44755,2.2895205551094464,1
44756,2.4556002316318892,1
44757,2.434720143049826,1
44758,2.3170756905107424,1
44759,1.8170305784545755,1
44760,1.9744248692717683,1
44761,2.4574190938150116,1
44762,2.2030664258341535,1
44763,1.9260049545291769,1
44764,1.9412675558088293,1
44765,2.209613838037748,1
44766,2.084623277019912,1
44767,2.065438740010125,1
44768,2.8557008271743927,1
44769,2.328261293579338,1
44770,2.096486466254828,1
44771,2.3307861928168596,1
44772,2.111132678072865,1
44773,2.138326321734528,1
44774,1.8871431103742689,1
44775,2.687747355841273,1
44776,2.200311655916019,1
44777,2.8201541164772284,1
44778,1.844793592683165,1
44779,1.7158863574082588,1
44780,2.15418635059752,1
44781,2.2010751039825687,1
44782,2.060870791633834,1
44783,1.916904549356232,1
44784,1.9726955197456408,1
44785,2.4464701815183805,1
44786,1.9348202939812849,1
44787,2.4449861207250945,1
44788,2.444774816852336,1
44789,2.498508667945084,1
44790,2.222285623473831,1
44791,2.132007895580386,1
44792,2.4398360791366787,1
44850,1.1138121526826537,1
44851,0.7654424959762874,1
44852,6.369498956468822,1
44853,7.647573650505757,1
44854,5.294729182225008,1
44855,6.302242271875468,1
44856,6.355743911575559,1
44857,6.493956997101402,1
44858,7.1099953846391175,1
44859,5.545230578466914,1
44860,6.277134165679059,1
44861,4.6682534466972365,1
44862,5.023536790414856,1
44864,1.6311764661942665,1
44865,0.6504795706017484,1
44866,1.5005771053154515,1
44867,1.4237622090352449,1
44868,1.1877322714399057,1
44869,0.5280956764175997,1
44870,1.4082899842436896,1
44871,0.8171296889604752,1
44872,1.0728534665564304,1
44873,1.131314923119825,1
44874,1.1150820665771144,1
44875,0.8149448402658219,1
44876,1.2243710235832477,1
44877,1.7990935912543078,1
44878,1.171713865646197,1
44879,2.0172357435794965,1
44880,2.154132516084076,1
44881,2.006379661205766,1
44882,1.6187374825839782,1
44883,0.7769968744008733,1
44884,0.8235601566455717,1
44885,1.0669979782120291,1
44886,1.3012632327808162,1
44887,0.9097932695792564,1
44888,1.0312247299147757,1
44889,1.2921157101854006,1
44890,1.6342522860824424,1
44891,1.4196484653000476,1
44892,0.941028257066127,1
44893,1.7074827270559252,1
44894,1.1485611153989863,1
44903,0.9151274497717852,1
44904,1.5891209770807004,1
44905,1.0799340827436088,1
44906,1.1232308145777659,1
44907,1.2900401654202418,1
44908,1.8608978669593,1
44909,1.4376240935152815,1
44910,1.2397202294667375,1
44911,0.6223031833426841,1
44912,1.2770235011613509,1
44913,1.4836697771389191,1
44914,1.0580815011964395,1
44915,1.6662409078417313,1
44916,1.040220920620845,1
44917,1.4980008738212456,1
44918,1.4024657896627963,1
44919,1.3243961164788998,1
44920,0.8331306634669942,1
44921,1.8353619029935584,1
44922,1.6823959947880447,1
44923,1.0424351238342142,1
44924,1.3851567238647151,1
44925,1.4759058803611615,1
44926,1.394223698123072,1
44927,1.5875160496886376,1
44928,1.0858621446576435,1
44929,1.7379104928846951,1
44930,2.0125718994467614,1
44931,1.1597934318208014,1
44932,0.996299613365756,1
44933,0.9321707085913332,1
44934,0.8734636832196034,1
44935,1.1518286187175182,1
44936,1.4382799911203181,1
44937,1.1696229568488763,1
44938,1.1405280516901797,1
44939,0.9903405063138856,1
44940,0.43302780913793854,1
44941,0.5684171415629362,1
44942,0.6910058935144849,1
44943,0.6442247015298541,1
44944,0.7042931696729234,1
44945,0.6612780202759506,1
44946,0.7762487277258882,1
44947,1.3435482602818378,1
44948,1.5220911544054558,1
44949,0.9011994004034692,1
44950,1.0427868150013748,1
44951,1.4731142052854775,1
44952,1.9724605409731093,1
44953,1.2775410470942816,1
44954,0.9682335379659488,1
44955,1.1523935619175971,1
44956,1.4554283997411912,1
44957,0.6920613122402948,1
44958,0.9338071086457824,1
44959,0.8012216111796523,1
44960,1.115652717586062,1
44961,1.407486849758694,1
44962,1.3928434372436136,1
44963,1.2762134711163624,1
44964,1.1491742859801233,1
44965,1.1899650103806958,1
44966,1.110286379465793,1
44967,1.2922753952150747,1
44968,1.0504407089512369,1
44969,2.1712996122669583,1
44970,1.8778731964623017,1
44971,1.2818338969432719,1
44972,1.2643300350498927,1
44973,2.1221946344520917,1
44974,1.9726511579296635,1
44975,1.9296989458350928,1
44976,1.3805256135828694,1
44977,1.1418320291892885,1
44978,2.030224304742012,1
44979,1.0972978031510054,1
44980,1.7112055089013976,1
44981,2.2244247092249765,1
44982,2.08153700870823,1
44983,1.898890731096549,1
44984,2.1586897029081733,1
44985,1.96376664719512,1
44986,1.8400029643271798,1
44987,2.180842720901057,1
50559,1.1470190559514883,1
53432,1.4098461997009846,1
53533,6.371973635066531,1
53534,5.671256649916242,1
53535,4.3899852155940815,1
53536,9.592407528579477,1
53537,7.6572381354555965,1
53538,7.247153573941518,1
53539,6.983923323999979,1
53540,6.991790608768313,1
53541,6.207820135630544,1
53542,6.291438823772478,1
53543,8.125957032103376,1
53544,8.17462568353699,1
53545,8.492128737465661,1
53546,6.264599257241651,1
53547,7.176198908942538,1
53548,5.1084874652705565,1
53549,7.423633877096628,1
53550,5.120312417997375,1
53551,3.693273316073488,1
53552,4.912739150066869,1
53553,5.386262914455962,1
53554,3.9994908704306815,1
53555,5.860814816354695,1
53556,6.377820937726628,1
53557,5.404152349739883,1
53558,4.854453685012605,1
53559,5.92789077662114,1
53560,5.74041981366351,1
53561,4.19169086385702,1
53562,6.217036344850103,1
53563,6.02410494426329,1
53564,6.052455417245293,1
53565,6.3268568491103485,1
53566,6.121385576056223,1
53567,7.4202784169481815,1
53568,10.519758633625992,1
53569,8.315497174929833,1
53570,7.084477335969492,1
53571,8.967292756209861,1
53572,9.003330344304885,1
53573,11.842501710211065,1
53574,8.20623076709043,1
53575,8.928468762313823,1
53576,6.261276136524888,1
53577,7.479494896557743,1
53578,8.40141703211004,1
53579,5.9388367765110575,1
53580,5.9235468742253135,1
53581,7.163997130939037,1
53582,9.695052429892758,1
53583,7.939311137258098,1
53584,10.732777476672997,1
53585,8.07774027809138,1
53586,8.341987675584052,1
53587,7.136380331454292,1
53588,4.840570726923678,1
53589,5.129719757000403,1
53590,6.527003967817955,1
53591,7.386160039497037,1
53592,5.742498679026272,1
53593,6.504388884894332,1
53594,7.4123125081885926,1
53595,11.388677690796337,1
53596,7.232261011403358,1
53597,4.819730888834335,1
53598,2.975986399022968,1
53599,7.124068872680023,1
53600,7.430544516705978,1
53601,8.703088184497961,1
53602,5.814878958790917,1
53603,4.054049517403384,1
53604,10.085149563529107,1
53605,6.089523053845879,1
53606,6.483256053645997,1
53607,4.878115414423103,1
53608,4.689089784636474,1
53609,5.773926591143573,1
