location_id,smoking_prevalence,observed
154,0.20433139730460398,1
155,0.270148287430672,1
156,0.10383359833745401,1
157,0.17450770336611499,1
160,0.11829337161931598,1
161,0.23149715496314305,1
162,0.0773066877897823,1
163,0.129892791143607,1
164,0.21758513647561106,1
165,0.124116137386047,1
168,0.11054486511815803,1
169,0.0783837290950546,1
170,0.111026698529819,1
171,0.0573901712135185,1
172,0.10007581019555399,1
173,0.12111017870007401,1
175,0.083787965807518,1
176,0.11045922884551801,1
177,0.196437751028133,1
178,0.0571000491519726,1
179,0.0408114587713314,1
180,0.0992329861577812,1
181,0.126806098746573,1
182,0.102856515711111,1
183,0.23551531104870602,1
184,0.12469231632277801,1
185,0.135917336981204,1
186,0.21135706403738602,1
187,0.0978915310933585,1
189,0.14136868256726098,1
190,0.0950096144289792,1
191,0.17270446691392702,1
193,0.209611462070683,1
194,0.19651201814677802,1
195,0.17057496106809306,1
196,0.195215471843668,1
197,0.109539055298956,1
198,0.193492533815738,1
200,0.0655133011233964,1
201,0.0975913478916352,1
202,0.0752591953469012,1
203,0.0774805676648357,1
204,0.11859925985941899,1
205,0.108720077653782,1
206,0.10197052639389001,1
207,0.0579735388623764,1
208,0.12730086365153698,1
209,0.0613180180438518,1
210,0.0621785256210096,1
211,0.107726692649888,1
212,0.25019529329330603,1
213,0.0954866726234583,1
214,0.0418284763097881,1
215,0.0354640181418978,1
216,0.09839039081769999,1
217,0.15992393354735598,1
218,0.0826658080372952,1
298,0.295971762138207,1
305,0.119865193288495,1
320,0.26924049884595497,1
349,0.3656821888802661,1
351,0.269687655865737,1
354,0.12353520064196401,1
361,0.260106483736208,1
367,0.23120154490824305,1
369,0.38230393205681706,1
374,0.269729613730598,1
376,0.30431040035076,1
380,0.269019052298367,1
385,0.12946073059353,1
393,0.05318987249870201,1
396,0.23030561315591,1
413,0.268873512413266,1
416,0.262094460730049,1
422,0.0674961434854299,1
433,0.240827331848602,1
434,0.244897489429018,1
435,0.0977451891662914,1
482,0.20424702956212604,1
483,0.2754883943307529,1
484,0.128726358950226,1
485,0.20065170965986692,1
486,0.15244604997914002,1
487,0.17558517646684804,1
488,0.201421143635238,1
489,0.344005310597099,1
490,0.327426090186235,1
491,0.23607427523979105,1
492,0.252628229111947,1
493,0.253199844642659,1
494,0.248640762193719,1
495,0.249328327220186,1
496,0.24545601803950398,1
497,0.21415215377203609,1
498,0.28333007011029104,1
499,0.269263241643855,1
500,0.22501080608397,1
501,0.27790322667490197,1
502,0.2298478517848169,1
503,0.235718820205543,1
504,0.263893074926888,1
505,0.265809075101436,1
506,0.229925042461782,1
507,0.22145161447575196,1
508,0.244409880505815,1
509,0.270806186158625,1
510,0.22340192269210998,1
511,0.25525425634915,1
512,0.254547453995032,1
513,0.21111960274419397,1
514,0.205792118499485,1
515,0.253857892969945,1
516,0.25579652085951804,1
517,0.264490605511525,1
518,0.190087487438783,1
519,0.16861815302060199,1
520,0.32353741853831297,1
521,0.23343989334234905,1
522,0.10909933525245501,1
523,0.210251963357115,1
524,0.192131288381528,1
525,0.153393618169594,1
526,0.24119853502934505,1
527,0.11757941865662501,1
528,0.16044503856819595,1
529,0.149721021658241,1
530,0.18416594516315696,1
531,0.16001602498088402,1
532,0.16748614924782698,1
533,0.17159339208889401,1
534,0.141412090737646,1
535,0.156111645150932,1
536,0.168769021250161,1
537,0.21598935050984602,1
538,0.18267803184121198,1
539,0.17969264444901806,1
540,0.255262534370212,1
541,0.218256524848293,1
542,0.205396460961207,1
543,0.150972931561861,1
544,0.150367906330363,1
545,0.20930307995997696,1
546,0.165489126677139,1
547,0.224774317387162,1
548,0.213466553337547,1
549,0.18885303531788,1
550,0.175207773352771,1
551,0.179892937515224,1
552,0.17033622105469504,1
553,0.14659860292053198,1
554,0.17870308689664102,1
555,0.154056855629554,1
556,0.187969235573358,1
557,0.19298107003140602,1
558,0.21434000010094886,1
559,0.215925868735422,1
560,0.170630630479578,1
561,0.19569441745357602,1
562,0.164749869379074,1
563,0.203256015940674,1
564,0.19675674596374892,1
565,0.21771372170917802,1
566,0.153183739630543,1
567,0.0965439121958368,1
568,0.16964753595690601,1
569,0.17387141980900306,1
570,0.15115656424987806,1
571,0.26395974481701395,1
572,0.17711980100395494,1
573,0.19846149174227598,1
4618,0.247379156064531,1
4619,0.244310014325552,1
4620,0.250900611298272,1
4621,0.228039789552132,1
4622,0.22093137565130105,1
4623,0.21834190835334197,1
4624,0.19967958860814602,1
4625,0.20119958806013602,1
4626,0.225098778705187,1
4636,0.23926439761923304,1
4643,0.20978060578467608,1
4644,0.15264095289789004,1
4645,0.153263756159528,1
4646,0.110990212487667,1
4647,0.156390150086442,1
4648,0.14195038206951502,1
4649,0.0580948602507499,1
4650,0.204313101405803,1
4651,0.19854835987518304,1
4652,0.161230228236445,1
4653,0.15884681710501,1
4654,0.116942347308854,1
4655,0.14066752740810998,1
4656,0.154474142918407,1
4657,0.16215606935792598,1
4658,0.13585703265509,1
4659,0.14428758466822306,1
4660,0.140697529974133,1
4661,0.17647179767870394,1
4662,0.0649141229067514,1
4663,0.1359581726842,1
4664,0.17864321039502806,1
4665,0.11800574109050099,1
4666,0.153064298813298,1
4667,0.10793379612758801,1
4668,0.150582623850792,1
4669,0.061091093374975994,1
4670,0.127891635410576,1
4671,0.157897639372504,1
4672,0.085587642699597,1
4673,0.0951050510482618,1
4674,0.170200408524625,1
4709,0.342127067484136,1
4710,0.326420337186365,1
4711,0.33288790355291303,1
4712,0.333238457354004,1
4713,0.32186536528025106,1
4714,0.339724973325769,1
4715,0.341225138140438,1
4716,0.34943146739970804,1
4717,0.302882301751432,1
4718,0.314625533997222,1
4719,0.32303523939657397,1
4720,0.29831071852532,1
4721,0.329422832466328,1
4722,0.30499611337027,1
4723,0.276794857513587,1
4724,0.309758613672044,1
4725,0.34031379448852,1
4726,0.24540990605238105,1
4727,0.33904370529862204,1
4728,0.28498875052075,1
4729,0.312683453361016,1
4730,0.31418329724477,1
4731,0.278554299213841,1
4732,0.2800181435015,1
4733,0.320329238104965,1
4734,0.318780613369339,1
4735,0.289000291103015,1
4736,0.325355383896408,1
4737,0.336261561291738,1
4738,0.31289337044226395,1
4739,0.313355825634799,1
4740,0.336972996853114,1
4741,0.29586477202378497,1
4742,0.332989881226688,1
4749,0.22183509522312,1
4750,0.10671369655848804,1
4751,0.0825865967889305,1
4752,0.0793048884163145,1
4753,0.0856291673218379,1
4754,0.0590239190458256,1
4755,0.07097037289227,1
4756,0.0910753170200897,1
4757,0.0786680573259775,1
4758,0.0947945699247458,1
4759,0.0671459713675208,1
4760,0.10353637027676599,1
4761,0.11492150975053901,1
4762,0.0913586630521923,1
4763,0.0748047772268128,1
4764,0.0811030941880202,1
4765,0.134875669183592,1
4766,0.0836104690282351,1
4767,0.0600432223220992,1
4768,0.0984821165446042,1
4769,0.0858830518007461,1
4770,0.0980885644524478,1
4771,0.0779827458477699,1
4772,0.156285557543405,1
4773,0.114874447502708,1
4774,0.0621725379113457,1
4775,0.13828804076600398,1
4776,0.07804632372303799,1
4841,0.142215235904938,1
4842,0.248447094877478,1
4843,0.20873540926565398,1
4844,0.0976570886251782,1
4846,0.09654792587627001,1
4849,0.135146494171046,1
4850,0.069246923209777,1
4851,0.0688242349515295,1
4852,0.14814946226806305,1
4853,0.179616062992284,1
4854,0.186100003318028,1
4855,0.0816653463805432,1
4856,0.10295902862566696,1
4857,0.129932041396617,1
4859,0.149640354464759,1
4860,0.0774835112450968,1
4861,0.293763981658279,1
4862,0.313595316269399,1
4863,0.44075226858029,1
4864,0.16807953051777094,1
4865,0.12016917654957696,1
4867,0.0619485259606855,1
4868,0.14254997513261405,1
4869,0.191836986011171,1
4870,0.115902178769408,1
4871,0.16854174941076502,1
4872,0.23827014140910602,1
4873,0.13738924603886998,1
4874,0.193679817290063,1
4875,0.22647011003559805,1
4910,0.19757940018812808,1
4911,0.18576263563971104,1
4912,0.180137585969302,1
4913,0.18067030263801892,1
4914,0.18278995384189492,1
4915,0.184248351225712,1
4916,0.18168546314672893,1
4917,0.181786204512357,1
4918,0.18332777691671598,1
4919,0.183685215743118,1
4920,0.187714540276124,1
4921,0.18556994067087199,1
4922,0.17901841620703102,1
4923,0.18192289589730706,1
4926,0.181528950531077,1
4927,0.18525387328611198,1
4928,0.18625801001479997,1
4940,0.13044621123726302,1
4944,0.150471717472895,1
25318,0.0400260133328477,1
25319,0.0460414501801141,1
25320,0.0324258388026722,1
25321,0.0632924932793239,1
25322,0.0315378550322458,1
25323,0.0157879682590075,1
25324,0.0833994164062239,1
25325,0.009932709788011793,1
25326,0.0883054604873092,1
25327,0.0643175880218086,1
25328,0.0327578685790968,1
25329,0.0628378792226566,1
25330,0.0382199596560592,1
25331,0.053696823366601004,1
25332,0.0159656382623113,1
25333,0.0446269751479489,1
25334,0.05225540257097702,1
25335,0.0176131280290569,1
25336,0.0238662346822828,1
25337,0.0218488246482433,1
25338,0.0313753298887113,1
25339,0.0447818976030162,1
25340,0.0480755531029997,1
25341,0.0554930273189379,1
25342,0.0387492729234942,1
25343,0.0736980268447829,1
25344,0.016682991104606002,1
25345,0.0498991112430284,1
25346,0.042539781112338,1
25347,0.0167093519170143,1
25348,0.0370853562929065,1
25349,0.0293836728353602,1
25350,0.0336833564394506,1
25351,0.0888026107169152,1
25352,0.0586164533268774,1
25353,0.0181506307024769,1
25354,0.0180411141934172,1
35424,0.208033469493412,1
35425,0.202620671325098,1
35426,0.204431829588755,1
35427,0.218216986613019,1
35428,0.196031332759268,1
35429,0.20166308670691105,1
35430,0.21134504250931,1
35431,0.21844933753994397,1
35432,0.22069347054225105,1
35433,0.214768716288585,1
35434,0.22760402131450305,1
35435,0.22443469241139397,1
35436,0.22841362745530802,1
35437,0.227998524804073,1
35438,0.20621898775635292,1
35439,0.20657331774248305,1
35440,0.211316383164492,1
35441,0.20708840374694296,1
35442,0.20954756599652202,1
35443,0.20447693938664604,1
35444,0.20968283896489198,1
35445,0.21346608719905605,1
35446,0.22472888452168804,1
35447,0.21134712139473105,1
35448,0.22000874598314696,1
35449,0.211732771679245,1
35450,0.21501400529099304,1
35451,0.210823385381153,1
35452,0.20680517696098202,1
35453,0.20003816090798496,1
35454,0.20396790870881198,1
35455,0.19869539632762198,1
35456,0.20654495461393504,1
35457,0.2116830941665689,1
35458,0.198124256725726,1
35459,0.20091248042607396,1
35460,0.205886510232688,1
35461,0.200034313302317,1
35462,0.196978048061608,1
35463,0.21102078665162696,1
35464,0.20321372259376802,1
35465,0.20043080653668802,1
35466,0.20148226004483305,1
35467,0.20052283432939705,1
35468,0.198958539555968,1
35469,0.19849525703221602,1
35470,0.22425418796766106,1
35494,0.273878511421897,1
35495,0.20689131324834892,1
35496,0.21028870835313504,1
35497,0.19113993347001199,1
35498,0.187866343517588,1
35499,0.21790871260561304,1
35500,0.236868520570038,1
35501,0.23462700304255604,1
35502,0.240047862416873,1
35503,0.2038730521604261,1
35504,0.21798969930813605,1
35505,0.202770798014457,1
35506,0.261435904202745,1
35507,0.22664045195024,1
35508,0.22338196197369398,1
35509,0.268845606310118,1
35510,0.19723860266265691,1
35511,0.216418400120383,1
35512,0.169086072885559,1
35513,0.22975000464550305,1
35514,0.227251883799483,1
35617,0.0434104010549119,1
35618,0.0521611465035639,1
35619,0.0725232121333129,1
35620,0.0658068654415496,1
35621,0.065018862053825,1
35622,0.0856670532159551,1
35623,0.241337640666795,1
35624,0.0824669441731761,1
35625,0.145693998461711,1
35626,0.107276889356768,1
35627,0.0867640034161562,1
35628,0.0489292397662432,1
35629,0.09705044238540199,1
35630,0.0873608545440098,1
35631,0.11741283667378201,1
35632,0.0599776188550975,1
35633,0.10275778660091199,1
35634,0.101900930035503,1
35635,0.123014010673067,1
35636,0.19751114969955105,1
35637,0.10158072829392,1
35638,0.10125311453288302,1
35639,0.0838613781632964,1
35640,0.0332059892484021,1
35641,0.0371780115618662,1
35642,0.122717895473313,1
35643,0.0868065621745767,1
35644,0.0999733208913696,1
35645,0.101765184437762,1
35646,0.113571785384031,1
35647,0.133562753031939,1
35648,0.0753795758144917,1
35649,0.0982979483345186,1
35650,0.10102163402593499,1
35651,0.11912217293974399,1
35652,0.117734056405636,1
35653,0.13530852703112595,1
35654,0.127260695071822,1
35655,0.11554046856349001,1
35656,0.07999261092415699,1
35657,0.0930553272806725,1
35658,0.07922780430674099,1
35659,0.0942325043323285,1
35660,0.10791947970842,1
35661,0.17735138090067898,1
35662,0.10063193797045099,1
35663,0.11803638219017802,1
43872,0.105426813332339,1
43873,0.210645177214017,1
43874,0.22839884813643305,1
43875,0.06998859906181401,1
43877,0.057517783960406,1
43880,0.13322021040764098,1
43881,0.0651549181605184,1
43882,0.0322446684034952,1
43883,0.12114631452477805,1
43884,0.16961555835196498,1
43885,0.180342073688984,1
43886,0.0811856623295084,1
43887,0.0716734441504065,1
43888,0.127861616981916,1
43890,0.0875887815832039,1
43891,0.087333982663335,1
43892,0.27168821160672196,1
43893,0.285169405470213,1
43894,0.400245163892549,1
43895,0.15795319874442199,1
43896,0.11316539280291801,1
43898,0.0817368927860876,1
43899,0.0955583307949549,1
43900,0.21676241385803402,1
43901,0.105959815854658,1
43902,0.0960937342255673,1
43903,0.195482676309964,1
43904,0.0610211783896257,1
43905,0.128978099091911,1
43906,0.19710618693611104,1
43908,0.160703385717073,1
43909,0.26074780238309303,1
43910,0.20490271730693801,1
43911,0.10172566743476401,1
43913,0.11096031375392401,1
43916,0.27055675700242604,1
43917,0.0777663318075808,1
43918,0.10105220452320099,1
43919,0.16609803077721,1
43920,0.181007212282244,1
43921,0.188138448996689,1
43922,0.0818339540743866,1
43923,0.126031598521137,1
43924,0.13367892328741998,1
43926,0.17623526864147102,1
43927,0.0678443073147919,1
43928,0.30396074394218603,1
43929,0.32306282951794896,1
43930,0.494865505140216,1
43931,0.17503586052998002,1
43932,0.121769081939191,1
43934,0.0485999034439435,1
43935,0.16071999401001,1
43936,0.17741834125606698,1
43937,0.12571168920606499,1
43938,0.22263857702664397,1
43939,0.264213924849986,1
43940,0.16233559522680402,1
43941,0.22651886801770396,1
43942,0.244002330351228,1
44533,0.243453479414395,1
44538,0.10569287573607901,1
44539,0.0986636165966825,1
44540,0.107579104247835,1
44643,0.243234701723582,1
44644,0.23695921141475,1
44645,0.248270326992178,1
44646,0.263014871305133,1
44647,0.246190122092473,1
44648,0.24067141732484304,1
44649,0.246030052572495,1
44650,0.248740397459535,1
44651,0.250261418657941,1
44652,0.2468451605511089,1
44653,0.24673381110441,1
44654,0.24535984930058105,1
44655,0.232900606760578,1
44656,0.2372856335942569,1
44657,0.239308706929565,1
44658,0.236863199975822,1
44659,0.232527694916129,1
44660,0.23864602309512306,1
44661,0.23302526048074,1
44662,0.24540236235619,1
44663,0.236821191907563,1
44664,0.24377062846886705,1
44665,0.241829731958525,1
44666,0.24382810765617105,1
44667,0.24502479003503505,1
44668,0.246021452680762,1
44669,0.246293785197692,1
44670,0.243675632475526,1
44671,0.257331908579911,1
44672,0.24716984176293,1
44673,0.25387205777398003,1
44674,0.24793024542206304,1
44675,0.243086883570774,1
44676,0.24081398626779701,1
44677,0.26921738407348605,1
44678,0.2378154449758169,1
44679,0.2362442008216269,1
44680,0.25493849571641797,1
44681,0.247382409839974,1
44682,0.250249231316583,1
44683,0.246348895325085,1
44684,0.25403707965267003,1
44685,0.252116701680841,1
44686,0.258354312825656,1
44687,0.257358362698676,1
44688,0.248628449669368,1
44689,0.2459021324955969,1
44690,0.25141108973085696,1
44691,0.260606617626173,1
44692,0.250433406274677,1
44693,0.22858387775570999,1
44694,0.223754383956031,1
44695,0.21991001950065092,1
44696,0.21665919698436106,1
44697,0.23365646254660305,1
44698,0.22395274903795606,1
44699,0.223918223464857,1
44700,0.2470849390366089,1
44701,0.243629444554952,1
44702,0.216221874403856,1
44703,0.211166302102067,1
44704,0.21188904150643692,1
44705,0.21162880803902692,1
44706,0.212879304208619,1
44707,0.21464351456175398,1
44708,0.21806384345222599,1
44709,0.232379624296898,1
44710,0.22577954289065905,1
44711,0.2258800098742749,1
44712,0.222171221714928,1
44713,0.224369024272987,1
44714,0.22932397374931,1
44715,0.226926864231818,1
44716,0.222066192366499,1
44717,0.22156384954437505,1
44718,0.212438749751583,1
44719,0.220647686871535,1
44720,0.21388473021942198,1
44721,0.223384205810137,1
44722,0.233278751999408,1
44723,0.20983613820495106,1
44724,0.222412759398119,1
44725,0.230483312473589,1
44726,0.23613822683988198,1
44727,0.19009491761037,1
44728,0.200639185956625,1
44729,0.192543715755154,1
44730,0.204220984455545,1
44731,0.18455313533556,1
44732,0.184957474137735,1
44733,0.194430445051506,1
44734,0.198527225701335,1
44735,0.20036095820184305,1
44736,0.192277618854095,1
44737,0.184064603557834,1
44738,0.194591325128936,1
44739,0.18952984303685505,1
44740,0.190421071831143,1
44741,0.190708123743404,1
44742,0.19162118364143804,1
44743,0.20976840180438197,1
44744,0.198486576187036,1
44745,0.20223609009926505,1
44746,0.21054179851398397,1
44747,0.20338025761987305,1
44748,0.20049084701866396,1
44749,0.21180402748013696,1
44750,0.20374367256792397,1
44751,0.19960366193269197,1
44752,0.20903601316926998,1
44753,0.21270078070829002,1
44754,0.193397600505528,1
44755,0.204573023144589,1
44756,0.207375360991255,1
44757,0.210949944935719,1
44758,0.214161583740498,1
44759,0.196043663124286,1
44760,0.19770696542834,1
44761,0.198738400158059,1
44762,0.200524949151403,1
44763,0.198677989368694,1
44764,0.19411761787248802,1
44765,0.21009526663254,1
44766,0.191352677458216,1
44767,0.206556689301088,1
44768,0.22331647028795892,1
44769,0.19722716213355296,1
44770,0.22630908783105305,1
44771,0.21128046984474305,1
44772,0.18746448410920802,1
44773,0.221606256432705,1
44774,0.185438318815613,1
44775,0.210880308763135,1
44776,0.226839768015447,1
44777,0.219805697990476,1
44778,0.22995029397519,1
44779,0.203900129717947,1
44780,0.223110590280846,1
44781,0.216963849018293,1
44782,0.21322771696363396,1
44783,0.222786945678351,1
44784,0.23286887714485602,1
44785,0.224051983820195,1
44786,0.215187581001383,1
44787,0.23920662276830496,1
44788,0.212510256586633,1
44789,0.254594585368976,1
44790,0.246301177080825,1
44791,0.21671367283556198,1
44792,0.24109711115718901,1
44793,0.106798670379254,1
44794,0.10055929182940401,1
44795,0.0999563629797013,1
44796,0.11357178538403301,1
44797,0.0927445292812922,1
44798,0.0917008286332158,1
44799,0.0974063456027594,1
44800,0.0930149071774539,1
44850,0.330364660183096,1
44851,0.151532718490801,1
44852,0.00651836833236604,1
44853,0.073737924145767,1
44854,0.0117210925323301,1
44855,0.0506773064583066,1
44856,0.11634052327933404,1
44857,0.0676572996286022,1
44858,0.035254370575007014,1
44859,0.159777064715238,1
44860,0.173143759251528,1
44861,0.0421160909572524,1
44862,0.12208741753174199,1
44864,0.151611867175771,1
44865,0.14822947486621202,1
44866,0.148013370466579,1
44867,0.14639298843603799,1
44868,0.148186664859308,1
44869,0.1473402171943,1
44870,0.133714145491221,1
44871,0.14827152370796098,1
44872,0.146083711650292,1
44873,0.14784824005677,1
44874,0.14548372301368698,1
44875,0.149149473777935,1
44876,0.14887025557379002,1
44877,0.147640348434147,1
44878,0.147796505619021,1
44879,0.14360032813698598,1
44880,0.144708570058996,1
44881,0.140541502616381,1
44882,0.14546052751964494,1
44883,0.14685991649290198,1
44884,0.148726512107333,1
44885,0.146544086212339,1
44886,0.14836044350386998,1
44887,0.14928299859148,1
44888,0.150118513661347,1
44889,0.148004492299601,1
44890,0.147707825500304,1
44891,0.133428066101662,1
44892,0.149036299605944,1
44893,0.147050771840874,1
44894,0.148178719172483,1
44903,0.258643619533871,1
44904,0.25939673621535303,1
44905,0.256872263461024,1
44906,0.25909583198421804,1
44907,0.257761495911676,1
44908,0.267581353034353,1
44909,0.257352494860722,1
44910,0.25429859308358604,1
44911,0.194386841106823,1
44912,0.386963007109174,1
44913,0.253700943684484,1
44914,0.266858955507767,1
44915,0.305965065076054,1
44916,0.254756723863264,1
44917,0.3219830802020661,1
44918,0.3552544737624071,1
44919,0.254418607708832,1
44920,0.36378621699175,1
44921,0.25787895099951397,1
44922,0.38063620802935294,1
44923,0.263809138835299,1
44924,0.26086803023389604,1
44925,0.259167664037532,1
44926,0.26524686465124997,1
44927,0.4016053737342151,1
44928,0.271818283649553,1
44929,0.25617580447871696,1
44930,0.26141555914196,1
44931,0.420951339923534,1
44932,0.256386383185898,1
44933,0.267332968338208,1
44934,0.30572670411101194,1
44935,0.306254664012318,1
44936,0.26275523699295106,1
44937,0.23714777113149,1
44938,0.24608206095440305,1
44939,0.296275135456731,1
44940,0.25649749995173604,1
44941,0.24512031524555605,1
44942,0.150508570126959,1
44943,0.254914133039761,1
44944,0.256055239111383,1
44945,0.265017947246119,1
44946,0.320277300485081,1
44947,0.2267140940362601,1
44948,0.259488500967701,1
44949,0.262870359353323,1
44950,0.2597386069704169,1
44951,0.27301338288241,1
44952,0.23529508791199105,1
44953,0.339235875698777,1
44954,0.25810725846417004,1
44955,0.286459120683834,1
44956,0.25189839888264703,1
44957,0.22020667301361602,1
44958,0.258012545799864,1
44959,0.335692593445583,1
44960,0.257575873455429,1
44961,0.336650381733424,1
44962,0.26805205156723,1
44963,0.26836849301910104,1
44964,0.271487138682415,1
44965,0.30501978192286,1
44966,0.33994433897217796,1
44967,0.257280644941852,1
44968,0.265947978388433,1
44969,0.257700918885029,1
44970,0.258442119197305,1
44971,0.30794456351290195,1
44972,0.27908121850428497,1
44973,0.356323132857159,1
44974,0.260892327904798,1
44975,0.256929494967651,1
44976,0.30686991069572994,1
44977,0.262801469426165,1
44978,0.39350616761945395,1
44979,0.265214225330564,1
44980,0.270400036874376,1
44981,0.373802225716354,1
44982,0.264714037317129,1
44983,0.4324821612142,1
44984,0.273659112070559,1
44985,0.26939672116930896,1
44986,0.26743220207434804,1
44987,0.267045976704048,1
50559,0.296222212139995,1
53432,0.19918958669809805,1
53533,0.2316664799911989,1
53534,0.21271735156873398,1
53535,0.20833795161386492,1
53536,0.215505437632008,1
53537,0.223176907068909,1
53538,0.21482892699276504,1
53539,0.204892796347659,1
53540,0.2253553776439501,1
53541,0.199626984993845,1
53542,0.20883127420310105,1
53543,0.20587295395914892,1
53544,0.21281809032305396,1
53545,0.22235433142132896,1
53546,0.22249407258008894,1
53547,0.223674284689374,1
53548,0.243375267086307,1
53549,0.20351053633664604,1
53550,0.212671431208269,1
53551,0.236829858616579,1
53552,0.267804521267336,1
53553,0.23654717515181306,1
53554,0.218168270987055,1
53555,0.2249295520452589,1
53556,0.213936377235919,1
53557,0.228655513227354,1
53558,0.20119192437774105,1
53559,0.217486305815453,1
53560,0.208987729699247,1
53561,0.2345227654856569,1
53562,0.206755928930799,1
53563,0.22754408908496,1
53564,0.21382102577710999,1
53565,0.21569215508465397,1
53566,0.22006598276366304,1
53567,0.223654928182337,1
53568,0.1990232164061629,1
53569,0.19378224443613,1
53570,0.197898066723858,1
53571,0.19839208765914199,1
53572,0.24200753281735304,1
53573,0.213777619566224,1
53574,0.242109204497969,1
53575,0.257082172129076,1
53576,0.223241802375644,1
53577,0.19955036529581197,1
53578,0.22415442994652,1
53579,0.187052817080743,1
53580,0.22163465360237505,1
53581,0.20645160096820805,1
53582,0.22904231041895398,1
53583,0.19247503849979505,1
53584,0.20608375850769692,1
53585,0.23257565268045705,1
53586,0.21673937116729894,1
53587,0.214580413397143,1
53588,0.190955660692173,1
53589,0.2327832861100089,1
53590,0.19049627357724,1
53591,0.203421558910827,1
53592,0.2206997290883,1
53593,0.24754904201650602,1
53594,0.218312029887652,1
53595,0.23147278978662397,1
53596,0.205154339970918,1
53597,0.25036004474254003,1
53598,0.215659046866065,1
53599,0.210669099552284,1
53600,0.238771345494392,1
53601,0.20195970279439104,1
53602,0.222396662365545,1
53603,0.21044243677388694,1
53604,0.22575147840422,1
53605,0.22725944909313198,1
53606,0.239392246796355,1
53607,0.20156166518915802,1
53608,0.217643729951234,1
53609,0.18600630941664492,1
53610,0.18606367783631197,1
53611,0.19234212973741602,1
53612,0.19981382645357001,1
53613,0.26627932067018,1
53614,0.264847108017611,1
53615,0.12058446424733801,1
53616,0.128182621464765,1
53617,0.10449613524893404,1
53618,0.109595488291509,1
53619,0.118453898102428,1
53620,0.12601111612816698,1
53621,0.124194838893897,1
53660,0.27343268060678305,1
53661,0.29481731266718997,1
53662,0.262486629951953,1
53663,0.253990425125613,1
53664,0.25088493317453003,1
53665,0.23118727779072304,1
53666,0.26133271127434,1
53667,0.225504958005537,1
53668,0.202693357701318,1
